1,46,15,209,166,1376,155,16,1,1,1,25,1022,6
2726,8,40,125,184,1832,194,210,224,53,1,54,1218,0
3822,1,42,202,155,467,155,201,1,49,1,1,214,0
3631,46,23,125,155,1184,155,1,1,89,1,44,683,0
3983,1,42,464,155,579,155,1,1,32,1,1,400,1
2401,46,17,325,167,1463,155,139,1,46,1,17,1239,0
3045,46,42,199,157,1124,155,76,86,17,1,1,753,0
3313,46,20,177,159,1394,155,427,1,1,1,51,985,0
2559,46,40,401,173,1645,170,1,1,28,1,1,1569,6
3737,1,42,312,155,592,155,158,1,46,1,1,360,6
2893,46,34,325,174,1633,181,93,1,49,1,7,1469,6
2040,46,38,198,173,1544,155,65,1,1,1,30,1218,0
3928,46,23,53,155,325,141,167,145,41,1,1,39,0
3854,28,38,218,155,704,155,42,1,1,1,1,343,0
2910,46,42,256,170,1544,162,93,1,31,1,14,1259,0
3068,46,17,358,173,1544,163,65,1,36,1,13,1361,0
3357,1,42,312,152,315,115,42,1,1,1,1,197,6
1,46,42,137,155,350,90,93,1,1,1,1,90,0
2726,50,4,192,182,1806,186,110,1,36,1,58,1495,0
2430,1,42,555,155,1209,155,65,1,49,1,1,1086,2
2743,38,42,298,177,1651,177,65,1,1,1,3,1469,1
585,46,30,378,155,1153,155,158,1,46,1,3,926,1
3647,1,42,444,155,980,155,130,1,1,1,1,762,1
3915,1,42,282,155,956,155,130,126,37,1,1,679,1
3271,46,25,230,167,1306,155,110,1,36,1,16,989,0
2497,21,38,187,173,1533,155,139,1,32,1,20,1136,0
3304,1,42,579,155,661,155,49,1,36,1,1,521,2
3167,46,34,256,155,952,155,270,1,56,1,1,669,0
4177,46,5,171,155,424,121,49,1,32,1,1,153,0
1883,46,25,192,187,1850,186,158,1,56,1,47,1586,6
3080,1,42,230,155,1108,155,158,1,1,1,1,792,1
3213,2,42,444,157,1306,155,49,1,28,1,1,1149,1
2600,46,24,192,155,1146,155,110,1,36,1,8,785,0
2241,1,42,579,155,1136,155,93,1,1,1,1,995,3
2970,1,42,182,159,1504,166,227,1,49,1,17,1105,6
2548,46,5,162,171,1475,155,522,1,1,1,69,989,0
2858,20,34,202,167,1562,173,297,1,1,1,18,1210,0
2497,46,23,133,186,1902,206,130,126,38,1,41,1310,6
2690,1,42,555,157,1394,155,65,1,24,1,1,1296,2
2720,1,42,579,159,1481,162,93,1,28,1,1,1474,3
2976,1,42,495,155,944,155,343,1,79,1,1,746,3
3111,46,5,175,182,1796,186,234,231,58,1,42,1400,0
4145,1,42,464,155,560,155,93,1,1,1,1,369,0
3877,1,42,495,135,393,155,93,1,31,1,1,288,6
2755,27,35,495,158,1311,155,227,1,39,1,1,1172,1
2731,46,22,175,186,1786,182,270,1,72,1,83,1333,0
3841,1,42,378,155,696,155,49,1,21,1,1,478,0
2213,2,42,202,168,1645,177,185,1,49,1,18,1301,1
3050,1,42,590,155,1055,155,49,1,21,1,1,892,1
3787,46,5,256,155,368,124,42,51,32,1,1,188,0
2929,46,17,177,185,1764,186,139,1,42,1,47,1350,0
3097,45,38,298,176,1388,155,444,1,159,1,47,1149,2
2976,46,32,218,167,1440,155,110,1,36,1,25,1079,1
257,1,42,202,155,964,155,534,1,126,1,1,623,1
2185,46,30,282,186,1698,172,110,1,62,1,52,1492,2
3117,1,42,202,155,1079,155,377,1,86,1,1,737,6
4244,5,42,358,155,331,139,130,136,41,1,1,214,0
1,46,28,218,185,1740,186,130,1,1,1,35,1534,1
2300,39,25,158,164,1388,155,305,1,59,1,29,913,0
1405,46,21,240,186,1716,168,93,1,82,1,42,1445,0
2887,46,35,378,175,1550,156,65,1,49,1,25,1400,1
2380,46,14,202,170,1521,155,158,1,76,1,45,1182,1
3822,1,42,569,155,579,155,120,88,25,1,1,456,3
3336,1,42,401,155,574,155,377,1,79,1,1,384,2
3513,46,20,256,155,933,155,27,1,24,1,1,604,0
2594,1,42,555,159,1399,155,158,1,72,1,1,1304,4
843,46,22,240,155,1062,155,185,1,39,1,9,737,0
3276,1,42,358,155,1055,155,438,421,89,1,1,812,1
1,1,42,401,157,1369,155,370,1,1,1,1,1178,1
2731,46,18,256,174,1574,158,110,1,46,1,40,1273,6
2324,46,2,325,160,1062,155,65,59,30,1,5,753,0
2635,46,7,175,186,1844,186,120,116,40,1,50,1451,0
2465,46,25,141,196,1919,190,149,116,32,1,58,1356,0
1,46,2,192,155,784,155,65,1,1,1,1,377,0
3430,46,18,240,155,969,155,93,1,1,1,1,656,6
3044,25,30,121,155,937,155,74,73,33,1,1,351,0
2787,46,29,338,155,784,155,93,82,24,1,1,535,1
2594,1,42,537,155,1136,155,130,1,1,1,1,967,1
3523,46,42,177,155,816,155,243,1,1,1,1,377,0
3422,43,40,182,156,1184,155,185,1,1,1,4,789,0
3313,1,42,515,155,723,155,139,1,46,1,1,548,2
1,51,40,209,181,1710,176,185,1,1,1,49,1457,0
348,46,11,158,155,972,155,394,379,73,1,1,528,0
2635,1,39,515,168,1486,156,305,1,1,1,1,1411,2
1813,38,29,209,155,1184,155,158,1,49,1,13,855,0
2079,46,32,282,184,1615,165,16,1,42,1,19,1350,0
728,46,19,230,168,1452,155,139,1,1,1,16,1128,6
1,12,35,338,155,710,155,1,1,1,1,1,448,0
3155,1,42,218,155,873,155,65,59,26,1,1,528,6
2497,3,42,401,178,1639,186,322,271,75,1,1,1546,3
2840,46,42,198,155,545,133,185,1,52,1,1,207,0
3104,46,42,195,173,1551,155,138,104,45,1,1,1154,0
3130,46,42,182,157,1126,155,110,129,41,1,1,710,0
3271,30,38,209,155,696,155,33,45,21,1,1,343,0
3542,2,40,423,155,632,155,243,1,1,1,1,438,0
2412,17,42,325,166,1446,155,49,1,32,1,3,1213,6
2252,46,42,256,172,1452,155,120,126,33,1,1,1133,0
2678,51,19,137,187,1956,209,194,172,38,1,1,1416,0
2102,1,42,515,155,1068,155,42,51,28,1,1,868,2
3198,46,42,109,155,595,152,74,82,34,1,3,147,0
2040,46,33,202,155,1114,155,227,1,46,1,11,766,0
3186,1,42,401,155,821,155,185,1,32,1,1,596,6
2350,1,42,464,164,1486,162,176,180,38,1,1,1361,1
4221,46,42,97,155,519,153,130,126,32,1,1,104,0
3146,2,33,515,155,909,155,185,1,1,1,1,713,2
2834,46,32,166,160,1146,155,58,45,34,1,1,700,6
2133,46,21,298,185,1615,172,110,1,1,1,36,1428,1
1795,14,42,158,168,1586,167,305,1,72,1,38,1094,0
2828,10,35,338,155,1098,155,158,1,46,1,1,844,1
3588,1,42,464,155,1037,155,27,1,21,1,1,823,1
2667,46,21,312,155,861,155,27,1,1,1,1,589,0
3812,23,28,171,155,275,99,27,1,1,1,1,109,0
3574,1,42,495,155,574,155,158,1,42,1,1,410,2
1121,1,42,515,157,1452,162,185,1,69,1,1,1356,4
3510,1,42,312,155,726,155,243,224,38,1,1,478,1
2460,1,42,495,155,1153,155,158,1,31,1,1,973,1
645,1,40,495,155,1200,155,65,1,32,1,1,1042,2
2430,16,42,378,167,1544,160,110,1,42,1,1,1394,1
2455,49,3,166,196,1885,186,74,106,31,1,56,1469,0
2097,9,42,444,164,1481,156,130,1,1,1,1,1384,2
2684,46,28,187,186,1832,186,185,1,36,1,62,1492,6
3679,46,18,325,155,940,155,139,1,42,1,1,683,0
3002,46,27,209,156,1114,155,49,1,21,1,1,749,0
1728,46,42,182,166,1058,155,16,1,1,1,16,611,0
3563,46,34,256,159,1237,155,49,1,21,1,1,956,0
3377,46,17,240,155,825,155,1,1,1,1,1,508,0
3835,42,13,444,155,825,155,93,1,1,1,1,617,0
2455,1,42,495,155,1031,155,139,1,56,1,1,830,1
4004,2,28,171,155,379,148,65,1,32,1,1,153,0
2430,46,42,141,186,1966,218,314,337,87,1,1,1488,0
3588,46,11,298,155,525,155,284,1,59,1,1,288,0
2217,1,42,423,155,784,155,65,88,30,1,1,569,1
2494,1,42,537,163,1481,161,322,1,86,1,1,1411,3
3528,46,42,338,155,1085,155,27,1,18,1,1,818,0
4376,46,42,177,116,172,101,110,1,52,1,1,99,0
3167,1,42,171,155,793,155,49,51,28,1,1,369,6
3177,1,42,495,155,904,155,243,1,62,1,1,704,1
2306,50,30,101,186,1924,200,262,248,51,1,91,1182,0
2460,1,42,464,155,904,155,65,1,42,1,1,697,1
2588,46,38,202,185,1802,186,110,1,49,1,38,1523,1
1,46,13,209,155,972,155,158,1,1,1,1,623,1
2864,20,42,175,165,1423,155,201,1,42,1,15,998,0
3847,46,18,129,155,700,155,243,1,42,1,1,207,0
3467,1,42,175,155,1233,155,218,1,1,1,8,844,6
2781,46,40,192,159,1301,155,130,1,39,1,15,926,0
2852,1,42,515,155,1104,155,16,1,32,1,1,924,1
1504,46,42,240,186,1716,184,69,73,44,1,1,1453,2
2929,1,35,515,155,984,155,139,1,52,1,1,789,1
2444,46,42,338,179,1586,161,42,1,1,1,31,1400,1
1,5,37,154,155,537,155,185,1,1,1,1,179,0
2870,27,25,325,172,1621,175,110,1,32,1,13,1445,6
2661,1,42,444,155,1388,156,185,1,1,1,1,1221,6
1487,43,30,230,177,1674,175,65,1,32,1,26,1378,0
2455,1,42,569,155,861,155,16,1,18,1,1,697,1
1400,35,40,555,177,1405,155,185,1,1,1,47,1304,3
3817,46,12,137,155,696,155,406,1,89,1,19,237,0
3134,1,42,358,155,799,155,42,1,1,1,1,555,0
3097,1,42,338,159,1200,155,102,116,32,1,1,977,1
3201,27,34,325,155,997,155,297,1,1,1,1,732,0
1411,47,33,256,172,1510,155,93,1,1,1,28,1221,1
2412,46,14,129,185,1722,164,120,116,22,1,1,1101,0
2684,2,42,358,155,1162,155,270,1,59,1,1,935,1
3230,46,15,149,155,1019,155,270,1,59,1,18,521,0
1,1,42,555,155,1126,155,158,1,1,1,1,953,3
2917,46,42,202,178,1686,170,110,1,36,1,40,1366,0
4010,17,32,149,155,700,155,110,1,49,1,1,243,0
2264,1,42,495,138,432,155,149,172,35,1,1,311,3
3062,1,42,495,155,641,155,93,116,39,1,1,465,3
3475,1,42,555,155,1026,155,110,1,49,1,1,844,2
3687,1,42,537,155,1005,155,49,1,32,1,1,823,1
3782,1,42,378,136,269,134,110,1,46,1,1,197,0
2726,1,42,555,155,952,155,218,1,42,1,1,781,2
2213,38,38,177,160,1364,155,343,1,72,1,33,956,0
3068,2,35,444,165,1469,155,130,1,49,1,1,1333,1
2162,18,38,198,161,1340,155,65,1,46,1,15,967,0
2876,46,22,182,161,1306,155,49,1,49,1,35,924,1
2010,19,42,423,165,1521,167,16,1,36,1,1,1394,1
2465,1,42,579,158,1394,155,218,215,55,1,1,1322,2
3280,46,13,266,155,766,155,65,1,49,1,1,472,0
2881,49,9,187,193,1913,193,49,1,28,1,54,1624,0
2513,46,42,198,173,1440,155,65,73,36,1,20,1044,0
2444,1,42,495,155,1169,155,65,1,32,1,1,995,1
2270,46,42,256,178,1686,170,110,1,24,1,23,1440,0
1,46,38,209,186,1609,156,427,1,1,1,52,1254,6
1769,46,32,230,186,1704,169,27,1,1,1,44,1384,1
3394,1,32,495,155,940,155,243,1,76,1,1,740,1
3504,34,30,266,155,519,155,65,1,36,1,1,273,0
1,46,13,282,163,1230,155,110,1,1,1,8,939,0
1755,46,7,266,171,1423,155,110,1,36,1,11,1133,0
3357,46,40,187,155,602,151,65,66,25,1,1,259,0
3383,46,13,218,155,784,155,16,1,18,1,1,429,0
1,46,28,256,178,1645,170,65,1,1,1,14,1405,1
3578,1,42,444,155,710,155,176,164,33,1,1,515,1
3411,46,30,325,155,1216,155,322,1,1,1,34,977,2
4087,10,32,61,155,876,155,201,1,52,1,7,175,0
2040,25,35,240,155,1195,155,27,1,49,1,1,889,0
1878,38,21,177,175,1668,182,93,116,50,1,25,1247,0
3777,46,42,171,155,889,155,65,1,24,1,1,429,0
2133,21,35,312,155,952,155,139,1,1,1,1,679,0
2881,2,40,298,173,1657,174,185,1,49,1,12,1474,1
3280,26,27,282,156,1256,155,102,116,52,1,3,989,0
4093,46,42,145,155,568,155,130,1,1,1,1,179,0
3787,46,13,141,155,537,153,93,82,21,1,1,158,0
2460,46,42,230,177,1586,155,185,1,52,1,26,1259,0
4027,1,42,282,155,537,155,201,1,76,1,1,305,1
2334,21,42,266,177,1680,186,93,88,32,1,1,1463,0
2635,46,42,182,177,1311,155,65,1,52,1,32,875,0
2731,47,10,218,181,1810,195,130,1,49,1,58,1624,0
3430,1,42,569,155,884,155,65,1,24,1,1,707,2
3021,2,39,282,155,1256,155,158,1,36,1,1,995,1
3535,19,42,198,155,799,155,93,1,1,1,1,465,0
2822,2,42,579,155,1005,155,1,1,1,1,1,842,2
2655,46,13,162,165,1266,155,93,1,1,1,20,804,0
3091,41,35,117,177,1498,155,65,1,1,1,33,818,0
1,1,42,590,158,1411,161,158,1,1,1,1,1372,5
3226,2,42,266,155,1037,155,65,1,49,1,3,746,1
3173,1,42,515,155,912,155,284,1,1,1,1,725,2
3296,1,42,579,155,896,155,93,1,28,1,1,725,2
2085,1,38,444,171,1539,171,130,106,37,1,3,1440,2
3615,1,42,537,155,545,155,110,1,28,1,1,400,1
3513,2,42,256,160,1399,155,194,189,57,1,5,1110,0
1,1,35,378,155,1242,155,93,1,1,1,1,1038,6
3922,1,42,537,155,686,155,139,1,39,1,1,528,1
2935,15,40,298,155,1242,155,65,1,59,1,1,944,0
3271,1,42,444,136,424,155,270,1,42,1,1,296,1
3705,46,5,182,155,665,153,65,1,28,1,1,243,0
3346,1,42,358,155,916,155,234,206,50,1,1,679,2
3177,1,42,401,158,1346,155,139,1,36,1,1,1163,1
2559,1,42,537,155,657,155,93,1,52,1,1,493,1
2264,46,13,240,186,1776,186,130,116,53,1,1,1569,0
1572,1,42,590,155,1394,156,49,1,46,1,1,1333,5
3626,1,35,256,155,816,155,93,1,31,1,1,521,0
3336,1,42,579,155,1157,155,49,1,28,1,1,1038,3
3310,8,42,198,155,920,155,1,1,24,1,1,562,0
3490,46,2,209,155,737,155,16,1,28,1,1,369,0
1,46,42,175,155,531,143,42,1,1,1,1,169,0
1,46,37,166,186,1832,186,158,1,1,1,59,1400,0
2629,2,42,266,155,737,155,201,199,62,1,1,465,6
3542,46,42,192,160,1031,155,42,1,1,1,13,651,6
3472,1,42,378,155,916,155,42,59,25,1,1,679,1
3777,46,13,162,155,356,139,149,136,32,1,1,141,0
3377,46,13,162,160,1335,155,139,136,37,1,25,871,0
2479,30,32,240,182,1692,166,139,88,38,1,12,1394,0
2917,1,30,378,165,1504,163,27,1,24,1,1,1328,1
1,46,4,218,155,793,155,65,1,1,1,1,410,0
2726,46,4,192,164,1266,155,243,1,1,1,13,892,0
2362,46,42,199,186,1799,186,337,322,75,1,1,1507,2
3446,1,42,192,155,641,155,16,1,21,1,1,305,0
1717,46,27,240,182,1728,181,201,1,46,1,45,1485,0
3483,46,13,209,155,602,155,102,88,32,1,1,273,0
1669,16,37,358,174,1574,173,297,1,1,1,23,1422,2
1,46,4,192,158,1134,155,130,1,1,1,7,725,0
2787,1,42,423,155,920,155,93,1,31,1,1,704,1
2582,46,38,266,186,1662,180,139,1,59,1,24,1416,6
2629,43,27,312,177,1628,172,49,1,31,1,6,1463,6
2397,46,20,240,172,1539,155,58,82,40,1,1,1221,0
3513,46,42,209,155,608,155,93,1,69,1,1,281,0
3002,46,28,192,155,909,155,49,51,25,1,1,515,0
3140,46,42,171,155,867,155,49,1,24,1,1,384,0
3487,1,42,515,155,467,155,139,1,28,1,1,343,1
3383,46,42,175,155,450,118,74,73,25,1,1,158,0
3560,46,10,202,155,595,148,139,1,39,1,1,243,0
3450,22,42,192,155,1050,155,139,155,47,1,1,700,1
2158,46,32,266,173,1539,159,93,1,1,1,18,1262,0
3884,1,42,230,155,749,155,158,1,1,1,1,438,6
3068,16,38,266,155,1176,155,110,1,52,1,1,901,1
2940,46,22,202,174,1668,169,185,1,32,1,49,1310,0
3800,1,42,298,155,467,153,16,1,21,1,1,273,0
2881,46,18,177,177,1574,155,65,1,28,1,35,1113,0
2805,9,42,325,177,1621,179,110,1,56,1,16,1457,2
1,1,42,569,155,1209,155,65,1,1,1,1,1082,4
928,46,42,240,155,189,90,158,1,1,1,1,130,0
4182,1,42,117,155,718,155,93,97,29,1,1,214,0
3510,1,42,401,155,696,155,277,263,59,1,1,487,6
3626,46,22,423,160,1230,155,16,1,21,1,2,1038,0
2582,46,42,65,155,592,155,158,145,46,1,18,99,0
4388,46,42,117,155,586,153,110,106,65,1,1,153,0
1248,11,42,444,166,1521,168,27,36,31,1,1,1394,1
3091,46,42,109,167,1580,164,377,1,99,1,81,901,0
3296,1,42,423,155,956,155,185,1,1,1,1,730,1
2642,41,28,358,173,1633,178,139,1,36,1,12,1507,1
2876,29,35,358,178,1603,170,149,126,56,1,1,1469,2
2455,46,42,47,155,586,155,158,155,35,1,3,68,0
3608,1,42,358,155,704,155,42,1,39,1,1,487,1
3134,1,42,444,155,1251,155,270,1,1,1,1,1098,6
1611,46,38,166,186,1740,167,158,155,32,1,44,1242,0
1862,1,42,423,155,1093,155,93,1,49,1,1,868,2
3518,46,13,338,155,1064,155,49,1,39,1,1,798,0
3540,46,42,162,155,544,147,93,1,32,1,1,188,0
3068,1,42,240,158,1335,155,74,73,18,1,1,1032,1
1,30,42,202,155,418,155,536,1,1,1,1,207,0
2488,46,11,141,156,1081,155,74,73,39,1,1,528,0
2737,46,32,230,165,1475,155,185,1,1,1,28,1163,1
2180,46,17,312,171,1295,155,65,1,1,1,21,1002,1
2834,46,26,177,181,1674,163,139,1,60,1,54,1227,0
1,1,40,537,155,1237,155,65,1,1,1,1,1101,3
3213,1,42,555,155,952,155,65,1,21,1,1,772,1
1,46,9,266,168,1556,156,270,1,1,1,1,1322,1
2091,44,32,240,161,1153,155,110,1,39,1,16,842,0
2840,46,42,182,185,1791,186,139,1,76,1,49,1422,0
2364,11,42,358,171,1562,157,1,1,1,1,1,1394,1
2852,1,42,555,155,1224,155,185,1,49,1,1,1105,3
3276,44,40,177,158,1195,155,110,1,49,1,1,812,0
1527,46,22,266,175,1521,155,65,1,1,1,33,1213,0
3483,1,42,579,154,459,155,227,1,49,1,1,360,1
2401,46,42,197,176,1510,155,54,70,28,1,1,1112,0
2623,46,32,240,182,1710,182,185,1,1,1,31,1528,1
2910,1,42,378,166,1586,169,149,155,61,1,1,1485,1
3490,46,13,202,155,920,155,1,1,32,1,1,493,0
3080,46,27,312,186,1734,184,227,1,1,1,24,1597,6
1,10,42,358,172,1710,186,16,1,1,1,1,1642,0
3757,1,42,325,155,834,155,93,1,28,1,1,569,1
1,4,38,137,155,816,155,130,1,1,1,1,288,6
3296,1,42,495,155,1134,155,49,1,39,1,1,944,1
3111,1,42,423,155,1014,155,227,1,42,1,1,792,1
2438,51,8,192,186,1802,184,158,164,48,1,1,1451,0
3446,46,32,158,155,924,155,149,145,53,1,5,456,1
3422,46,5,282,166,1428,155,158,1,46,1,8,1157,6
3313,46,25,218,168,1434,155,49,1,21,1,12,1098,0
3313,46,21,230,155,1085,155,201,1,40,1,2,757,0
2217,51,7,162,186,1796,171,185,1,1,1,63,1345,0
2743,1,42,605,155,1266,155,83,82,23,1,1,1218,1
2847,13,35,401,173,1609,179,158,1,42,1,1,1499,6
2799,1,42,378,164,1475,163,270,1,52,1,1,1288,1
2817,46,25,218,173,1692,186,176,180,42,1,13,1416,1
1210,1,42,569,165,1492,171,16,1,42,1,1,1474,2
2594,46,8,209,173,1340,155,16,1,24,1,1,973,0
3008,1,42,358,155,1134,155,49,1,24,1,1,896,6
2787,11,38,298,167,1498,156,130,106,30,1,1,1242,0
1,43,37,202,155,1019,155,530,1,1,1,6,690,1
3592,46,42,177,155,1209,155,201,199,43,1,16,833,0
2282,1,42,192,156,1216,155,65,1,46,1,1,842,1
2708,30,38,358,186,1770,186,65,1,89,1,17,1732,1
2701,1,42,555,155,652,155,65,1,31,1,1,499,1
575,2,42,555,157,1346,155,65,1,36,1,1,1254,1
2021,51,18,182,186,1806,167,110,1,32,1,42,1411,0
2079,46,42,192,173,1434,155,185,180,42,1,27,1028,0
2817,1,42,338,154,545,155,65,1,14,1,1,336,1
2128,27,42,256,180,1728,173,517,1,126,1,53,1495,3
1411,53,27,256,167,1423,155,93,1,1,1,45,1128,1
2774,66,5,230,173,1492,155,93,1,1,1,28,1250,0
3167,46,2,209,155,1073,155,218,1,1,1,1,707,0
3130,46,10,209,158,1114,155,234,215,54,1,1,785,0
2600,46,42,198,170,1224,155,1,1,1,1,12,837,0
2520,57,37,187,186,1764,165,27,1,21,1,52,1356,0
2905,5,34,198,173,1609,161,65,1,21,1,17,1247,0
1845,2,42,537,173,1580,180,194,172,55,1,1,1581,2
2667,25,42,338,172,1539,164,322,1,1,1,3,1339,1
3435,46,38,175,155,944,155,185,1,31,1,1,521,0
1998,1,42,298,155,844,155,158,1,39,1,1,562,1
3455,2,32,423,155,1005,155,130,1,1,1,1,776,1
2876,46,38,298,164,1399,155,343,1,1,1,30,1142,1
1581,22,40,338,169,1469,155,65,1,31,1,10,1259,6
3032,46,23,240,155,718,155,110,1,42,1,1,393,1
2737,1,42,240,155,1014,155,218,1,1,1,1,717,6
2755,46,4,182,178,1550,155,93,1,31,1,33,1128,0
2451,46,42,187,181,1710,172,158,1,42,1,29,1310,6
3570,2,42,423,155,690,155,158,1,1,1,1,487,1
3966,46,42,192,155,726,155,93,1,28,1,1,360,0
3044,46,32,218,173,1615,156,130,1,1,1,39,1288,0
1,1,42,579,136,350,153,16,1,1,1,1,281,6
2793,46,18,282,175,1722,186,387,1,79,1,43,1540,0
2852,1,42,555,168,1481,166,185,1,69,1,1,1428,4
2346,1,38,182,180,1758,186,158,145,36,1,1,1356,1
2168,46,13,218,160,980,155,93,1,1,1,32,631,0
3399,2,42,569,155,916,155,110,1,56,1,1,746,2
3763,1,42,401,155,880,155,387,1,62,1,1,656,1
2917,46,40,192,171,1568,164,243,1,59,1,33,1191,0
2629,46,27,209,173,1469,155,110,97,36,1,18,1105,6
3430,2,42,325,159,1382,155,74,66,22,1,1,1149,0
2577,23,38,358,157,1306,155,243,1,1,1,8,1101,1
4115,1,42,358,155,519,155,201,1,46,1,1,319,1
2655,1,42,464,155,1090,155,27,1,31,1,1,875,1
2536,46,13,145,155,825,155,83,73,34,1,1,327,0
3542,46,42,171,155,989,155,42,51,34,1,1,562,0
2479,46,42,230,155,696,155,58,66,39,1,1,343,0
3111,46,38,192,160,1405,155,243,1,46,1,18,1022,0
2460,1,42,495,173,1598,178,139,1,69,1,1,1569,2
2876,1,42,495,163,1469,163,139,1,1,1,1,1350,2
3723,30,22,312,155,418,155,110,1,52,1,1,251,0
3140,1,42,495,146,444,155,297,1,1,1,1,319,1
2151,1,42,298,156,1358,155,110,106,29,1,1,1110,1
2606,46,34,378,178,1603,156,297,1,1,1,20,1504,1
3021,7,30,282,155,1134,155,501,1,79,1,6,868,1
2965,1,42,358,155,1289,155,49,51,16,1,1,1091,1
2151,46,35,358,160,1157,155,243,1,79,1,1,926,1
2553,2,38,141,185,1867,209,185,1,1,1,75,1328,0
4197,46,10,182,155,432,153,102,116,32,1,1,179,0
3336,46,42,256,155,774,155,65,1,31,1,1,429,0
2799,46,42,117,178,1574,155,252,248,71,1,28,924,0
2990,1,30,202,155,595,155,16,1,21,1,1,281,0
3372,1,42,378,148,519,155,185,199,41,1,1,327,1
1654,19,32,256,164,1388,155,130,1,1,1,1,1101,6
2471,1,42,590,168,1580,184,65,1,39,1,1,1652,4
3027,2,42,358,155,1144,155,49,59,21,1,1,901,1
2743,46,42,202,160,1382,155,284,1,62,1,41,1028,0
3411,46,42,198,155,964,155,49,1,31,1,2,576,0
3626,46,13,312,155,793,155,49,1,32,1,1,521,0
4022,46,42,218,155,553,141,1,1,1,1,1,259,0
1473,39,38,338,186,1556,167,139,1,79,1,9,1356,6
587,2,42,599,155,1278,155,16,1,42,1,1,1210,4
2781,2,30,325,155,762,155,185,1,46,1,1,508,0
2678,46,17,256,173,1592,157,158,1,39,1,15,1301,0
3475,28,35,218,155,920,155,93,1,1,1,1,555,0
3350,46,27,187,155,1041,155,74,73,33,1,13,623,0
3002,1,35,537,155,1180,155,262,248,44,1,1,1038,1
1845,14,42,325,169,1550,180,185,1,1,1,14,1350,1
3605,2,42,113,155,696,155,227,1,66,1,1,193,0
2565,46,38,298,182,1662,178,83,97,113,1,1,1480,2
2420,1,42,282,149,459,155,102,106,32,1,1,259,1
2416,1,42,537,155,1064,155,65,1,32,1,1,875,1
3149,2,35,423,155,1037,155,65,1,24,1,1,814,2
2817,2,42,401,160,1405,155,243,1,36,1,1,1239,6
3062,46,32,230,186,1885,188,93,1,28,1,26,1749,0
3560,1,42,401,155,1041,155,491,1,1,1,1,807,2
2229,46,21,266,155,665,146,27,1,1,1,1,343,6
1,46,18,177,173,1698,182,93,1,1,1,59,1273,0
3841,1,42,358,155,784,155,201,1,49,1,1,548,0
3584,1,42,218,155,1153,155,139,145,40,1,1,826,1
2229,1,42,590,155,984,155,74,66,32,1,1,826,3
2422,46,42,230,185,1618,156,144,168,56,1,1,1294,0
2793,53,4,198,186,1919,199,185,1,49,1,57,1723,0
362,46,35,31,155,956,155,538,1,1,1,29,125,0
3877,2,42,129,155,896,155,110,1,49,1,1,360,0
2388,1,42,423,155,1289,155,139,155,40,1,1,1122,3
2953,1,42,423,155,799,155,243,1,72,1,1,583,6
1,2,38,338,155,657,155,243,1,1,1,1,410,2
3430,1,42,579,155,928,155,130,1,1,1,1,737,3
2667,46,34,171,185,1734,177,149,145,43,1,41,1259,0
3390,2,33,401,155,766,155,252,248,64,1,1,555,2
2548,46,35,240,184,1764,180,149,106,78,1,46,1523,2
3111,1,42,444,155,1019,155,130,1,1,1,1,804,1
2870,46,23,218,177,1498,155,93,1,1,1,28,1154,6
2749,1,42,444,155,949,155,149,136,49,1,1,737,1
3021,22,42,256,168,1469,155,65,1,1,1,22,1149,1
2852,46,13,141,171,1598,155,139,1,42,1,56,1038,0
2408,46,42,171,155,726,155,322,1,1,1,8,319,0
2588,46,22,358,159,1242,155,65,1,1,1,14,1018,0
4068,1,42,298,155,595,155,243,1,1,1,1,351,1
840,46,23,256,155,1031,155,139,1,39,1,5,721,0
2312,46,25,141,187,1908,195,102,106,40,1,65,1350,0
1499,46,35,401,186,1504,166,110,1,89,1,7,1350,1
570,46,23,162,179,1698,171,201,1,39,1,36,1218,6
3983,3,42,171,155,821,155,49,1,31,1,1,377,6
2701,46,13,240,185,1815,186,65,1,24,1,37,1630,0
2852,1,42,555,155,940,155,305,1,1,1,1,766,2
3895,46,42,358,155,586,153,185,1,1,1,1,343,0
3705,1,42,401,126,368,155,65,59,20,1,1,251,1
2451,14,42,209,165,1434,155,65,1,49,1,9,1073,0
3243,1,42,464,155,1221,155,201,1,39,1,1,1056,1
2811,46,17,209,155,892,155,93,1,1,1,10,499,6
2708,1,42,555,155,766,155,218,1,1,1,1,617,1
3280,47,42,175,162,1251,155,194,180,58,1,31,842,0
2714,1,42,590,156,1388,155,93,1,31,1,1,1328,3
2996,49,5,162,190,1919,186,93,1,36,1,49,1504,0
1543,42,42,218,178,1698,179,201,1,59,1,18,1394,1
3854,46,22,175,155,280,119,65,1,32,1,1,130,0
2929,14,32,175,167,1388,155,65,1,31,1,38,939,0
2548,46,18,312,165,1153,155,343,1,1,1,17,875,0
2940,1,42,590,155,1093,155,27,1,28,1,1,939,2
3140,41,30,187,175,1645,169,102,88,30,1,20,1239,0
2328,23,40,202,177,1686,186,210,206,47,1,16,1345,1
2343,1,42,256,155,544,145,65,1,1,1,1,288,6
3289,1,42,358,155,1081,155,93,88,56,1,1,837,1
4218,46,42,109,155,579,155,284,1,1,1,5,153,0
3523,2,42,256,155,737,155,1,1,21,1,1,448,0
2229,2,42,312,174,1668,185,459,1,1,1,12,1514,1
